Timestamp,Architecture,Activation,N_interior,N_initial,N_boundary,Pipe_length,Pipe_diameter,T_final,Training_time_seconds,Loss_residual,Loss_initial,Loss_boundary,Weight_residual,Weight_initial,Weight_boundary,Total_loss,Device,MSE_Tfinale,
2025-06-01 11:18:10,7-128,Tanh,5000,2000,5000,2000,0.85,1800,80.32831239700317,0.0030089032370597124,2.937576027761679e-06,0.021332042291760445,100,1,1,0.32222530357375945,cuda,0.12000724673271179
2025-06-01 11:25:31,7-128,Tanh,50000,20000,50000,2000,0.85,1800,174.3864288330078,0.00018822612764779478,8.530178092769347e-06,0.03672954440116882,100,1,1,0.05556068734404107,cuda,0.1265994906425476
2025-06-01 11:37:54,9-100,Tanh,50000,20000,50000,2000,0.85,1800,191.83872413635254,0.00016062661597970873,2.0756549190537044e-07,0.04019426554441452,100,1,1,0.0562571347078773,cuda,0.11280539631843567
2025-06-01 11:55:47,9-100,Tanh,500000,200000,500000,2000,0.85,1800,724.9592311382294,0.0009658321505412459,7.33780034352094e-05,0.04438251629471779,100,1,1,0.1410391093522776,cuda,0.08741553872823715
2025-06-01 12:37:27,8-100,Tanh,5000,2000,5000,200,0.85,180,56.57177019119263,7.885351806180552e-06,1.4185657164489385e-06,0.000850168988108635,100,1,1,0.001640122734443139,cuda,0.002047526417300105
2025-06-01 13:28:53,8-100,Tanh,5000,2000,5000,400,0.85,400,55.270649671554565,0.00022108975099399686,6.12321446169517e-06,0.008044114336371422,100,1,1,0.030159212650232803,cuda,0.07592011243104935
2025-06-01 13:31:36,8-100,Tanh,5000,2000,8000,400,0.85,400,55.802414655685425,0.0008772328146733344,2.0027522623422556e-05,0.054069530218839645,100,1,1,0.1418128392087965,cuda,0.13616877794265747
2025-06-01 13:46:48,8-100,Tanh,5000,2000,8000,400,0.85,400,62.732852935791016,0.000188397170859389,2.5490226107649505e-05,0.03936599940061569,100,1,10,0.41252520131820347,cuda,0.03010210208594799
2025-06-01 14:32:51,8-100,Tanh,5000,2000,8000,800,0.85,800,62.332441329956055,0.0010109503054991364,0.0002338713820790872,0.4472425878047943,100,1,10,4.573754779979936,cuda,0.08730213344097137
2025-06-01 14:35:03,8-100,Tanh,5000,2000,8000,800,0.85,800,62.332441329956055,0.0010109503054991364,0.0002338713820790872,0.4472425878047943,100,1,10,4.573754779979936,cuda,0.08730213344097137
2025-06-01 14:40:39,8-100,Tanh,10000,4000,16000,800,0.85,800,53.86607241630554,0.002085659885779023,9.319165837951005e-05,0.33491313457489014,1000,1,10,5.434884423186304,cuda,0.10375102609395981
2025-06-01 14:43:02,8-100,Tanh,30000,5000,26000,800,0.85,800,76.19836378097534,0.0008723590872250497,0.0001033959342748858,0.33498817682266235,1000,1,10,4.222344251385948,cuda,0.06217857450246811
2025-06-01 14:43:21,8-100,Tanh,30000,5000,26000,800,0.85,800,76.19836378097534,0.0008723590872250497,0.0001033959342748858,0.33498817682266235,1000,1,10,4.222344251385948,cuda,0.06217857450246811
2025-06-01 19:09:37,8-100,Tanh,30000,5000,35000,800,0.85,800,79.73509478569031,0.005435646511614323,0.00036603177431970835,3.4933342933654785,1000,1,100,354.7694418799365,cuda,0.09633126854896545
2025-06-01 19:12:01,8-100,Tanh,30000,5000,35000,800,0.85,800,78.40725374221802,0.002563877496868372,0.00015018532576505095,6.357966423034668,1000,1,100,638.3606699856609,cuda,0.12945353984832764
2025-06-01 19:15:20,8-100,Tanh,30000,5000,35000,800,0.85,800,64.10848450660706,0.002640558872371912,0.00045767115079797804,65.27752685546875,100,1,1000,65277.79136902714,cuda,0.13787847757339478
2025-06-01 19:18:51,8-100,Tanh,30000,5000,35000,800,0.85,800,79.7532696723938,0.008886254392564297,0.0004573902115225792,51.39463806152344,10000,1,1000,51483.50106283929,cuda,0.03698893263936043
2025-06-01 19:19:29,8-100,Tanh,30000,5000,35000,800,0.85,800,79.7532696723938,0.008886254392564297,0.0004573902115225792,51.39463806152344,10000,1,1000,51483.50106283929,cuda,0.03698893263936043
2025-06-01 19:28:43,8-100,Tanh,30000,5000,35000,1600,0.85,1600,78.34453296661377,0.030021699145436287,0.00207837438210845,69.91539001464844,10000,1,1000,70215.60908447718,cuda,0.10583347082138062
2025-06-01 19:32:36,8-100,Tanh,30000,5000,35000,1600,0.85,1600,78.20344471931458,0.015259549021720886,0.0016686910530552268,74.96866607666016,10000,1,1000,75121.26323556842,cuda,0.1466534435749054
2025-06-01 19:37:09,8-100,Tanh,60000,5000,70000,1600,0.85,1600,137.8612093925476,0.08505786210298538,0.003403988666832447,66.39955139160156,10000,1,1000,67250.13341662008,cuda,0.11226044595241547
2025-06-01 20:01:31,8-100,Tanh,120000,10000,140000,1600,0.85,1600,242.8249020576477,0.09058108180761337,0.00208525569178164,54.6323127746582,10000,1,1000,55538.12567799003,cuda,0.14424534142017365
2025-06-01 20:28:06,8-100,Tanh,50000,10000,70000,1000,0.85,1000,116.7969617843628,0.010928083211183548,0.0003488314978312701,52.91716766357422,10000,1,1000,53026.44884451755,cuda,0.08810685575008392
2025-06-01 20:31:12,8-100,Tanh,50000,10000,70000,1000,0.85,1000,95.49084734916687,0.003707525320351124,9.051878441823646e-05,68.39583587646484,10000,1,1000,68432.91122018715,cuda,0.08382445573806763
2025-06-01 20:42:08,8-100,Tanh,50000,10000,70000,1000,0.85,1000,123.44584560394287,0.0010226740268990397,0.00015109192463569343,64.58563232421875,100,1,1000,64585.734742713365,cuda,0.09760479629039764
